730,44.591052770614624
680,44.145899534225464
630,35.478461265563965
580,33.60834741592407
530,25.449609994888306
480,24.795186042785645
430,21.591356992721558
380,19.280367851257324
330,14.128541231155396
280,13.633549690246582
230,9.877042531967163
180,7.011212348937988
130,6.524404525756836
80,4.505346059799194
30,2.647592306137085
